Brand,Store Number,Name,Ownership Type,Facility ID,Features - Products,Features - Service,Features - Stations,Food Region,Venue Type,Phone Number,Location,Street Address,Street Line 1,Street Line 2,City,State,Zip,Country,Coordinates,Latitude,Longitude,Insert Date
Starbucks,2764,Somerville Avenue,Company Owned,13954,"Lunch, Oven-warmed Food, Reserve Amenity","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,617-776-6783,"711-723 Somerville Ave
Somerville, MA 02143-3530
(42.386083, -71.114181)",711-723 Somerville Ave,711-723 Somerville Ave,,Somerville,MA,02143-3530,US,"(42.386083, -71.114181)",42.386083,-71.114181,06/22/2012 06:17:10 PM
Starbucks,827,Shepard Post,Company Owned,12254,"Lunch, Oven-warmed Food, Reserve Amenity","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,617-491-0442,"1662 Massachusetts Ave
Cambridge, MA 02138-1838
(42.381903, -71.119934)",1662 Massachusetts Ave,1662 Massachusetts Ave,,Cambridge,MA,02138-1838,US,"(42.381903, -71.119934)",42.381903,-71.119934,06/22/2012 06:17:10 PM
Starbucks,16917,Target Somerville T-1441,Licensed,87154,,,,0,Unknown,617-766-4036,"180 Somerville Ave
Somerville, MA 02143-3405
(42.377651, -71.090108)",180 Somerville Ave,180 Somerville Ave,,Somerville,MA,02143-3405,US,"(42.377651, -71.090108)",42.377651,-71.090108,06/22/2012 06:17:10 PM
Starbucks,75650,BOS - Terminal E - Food Court,Licensed,7157,,,,9999,Airport,617-634-6097,"Boston Logan Term E Food Court
East Boston, MA 02128
(42.370131, -71.019672)",Boston Logan Term E Food Court,Boston Logan Term E Food Court,,East Boston,MA,02128,US,"(42.370131, -71.019672)",42.370131,-71.019672,06/22/2012 06:17:10 PM
Starbucks,810,Broadway Marketplace,Company Owned,12268,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,617-491-9911,"468 Broadway
Cambridge, MA 02138-3908
(42.373886, -71.11295)",468 Broadway,468 Broadway,,Cambridge,MA,02138-3908,US,"(42.373886, -71.11295)",42.373886,-71.11295,06/22/2012 06:17:10 PM
Starbucks,7241,31 Church,Company Owned,12074,"Lunch, Oven-warmed Food, Reserve Amenity","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,617-492-7870,"31 Church Street
Cambridge, MA 02138-3715
(42.374494, -71.12017)",31 Church Street,31 Church Street,,Cambridge,MA,02138-3715,US,"(42.374494, -71.12017)",42.374494,-71.12017,06/22/2012 06:17:10 PM
Starbucks,7538,Belmont/Cushing Sq,Company Owned,13530,"Clover Crafted Small Batch Coffee, Lunch, Oven-warmed Food, Reserve Amenity","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,617-489-8767,"112 Trapelo Rd
Belmont, MA 02478-1877
(42.380603, -71.175129)",112 Trapelo Rd,112 Trapelo Rd,,Belmont,MA,02478-1877,US,"(42.380603, -71.175129)",42.380603,-71.175129,06/22/2012 06:17:10 PM
Starbucks,7102,Harvard Yard,Company Owned,20221,"Clover Crafted Small Batch Coffee, Lunch, Oven-warmed Food, Reserve Amenity",Wireless Hotspot,,0,Unknown,617-354-3726,"1380 Mass Ave
Cambridge, MA 02138
(42.373456, -71.119328)",1380 Mass Ave,1380 Mass Ave,,Cambridge,MA,02138,US,"(42.373456, -71.119328)",42.373456,-71.119328,06/22/2012 06:17:10 PM
Starbucks,861,Harvard Square,Company Owned,13572,"Clover Crafted Small Batch Coffee, Lunch, Oven-warmed Food, Reserve Amenity","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,617-492-4881,"36 JFK Street
Cambridge, MA 02138-4910
(42.372485, -71.119452)",36 JFK Street,36 JFK Street,,Cambridge,MA,02138-4910,US,"(42.372485, -71.119452)",42.372485,-71.119452,06/22/2012 06:17:10 PM
Starbucks,75840,BOS Boston/Logan Airport Term C,Licensed,8151,,,,9999,Airport,617-594-3506,"Logan Airport terminal C
Boston, MA 02128
(42.366954, -71.016337)",Logan Airport terminal C,Logan Airport terminal C,,Boston,MA,02128,US,"(42.366954, -71.016337)",42.366954,-71.016337,06/22/2012 06:17:10 PM
Starbucks,16158,BOS Terminal C Pier B,Licensed,87272,,,,0,Unknown,617-634-6031,"300 Terminal C Gate C11
East Boston, MA 02128
(42.366954, -71.016337)",300 Terminal C Gate C11,300 Terminal C Gate C11,,East Boston,MA,02128,US,"(42.366954, -71.016337)",42.366954,-71.016337,06/22/2012 06:17:10 PM
Starbucks,7436,Cambridgeside,Company Owned,16661,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,617-621-9507,"100 Cambridgeside Place, Suite E108
Cambridge, MA 02141-2218
(42.367158, -71.076366)","100 Cambridgeside Place, Suite E108",100 Cambridgeside Place,Suite E108,Cambridge,MA,02141-2218,US,"(42.367158, -71.076366)",42.367158,-71.076366,06/22/2012 06:17:10 PM
Starbucks,75808,BOS - Terminal A Delta,Licensed,16015,,,,9999,Airport,,"Boston Logan International Airport
East Boston, MA 02128
(42.364545, -71.021569)",Boston Logan International Airport,Boston Logan International Airport,,East Boston,MA,02128,US,"(42.364545, -71.021569)",42.364545,-71.021569,06/22/2012 06:17:10 PM
Starbucks,7550,Two Atlantic Avenue,Company Owned,9315,"Clover Crafted Small Batch Coffee, Lunch, Oven-warmed Food, Reserve Amenity, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,617-723-7819,"2 Atlantic Avenue
Boston, MA 02110-3918
(42.36392, -71.050292)",2 Atlantic Avenue,2 Atlantic Avenue,,Boston,MA,02110-3918,US,"(42.36392, -71.050292)",42.36392,-71.050292,06/22/2012 06:17:10 PM
Starbucks,72417,BOS - Terminal B - Gates 1-3,Licensed,13172,,,,9999,Airport,,"Boston Logan International Airport, Terminal A
East Boston, MA 02128
(42.362659757894, -71.017868742511)","Boston Logan International Airport, Terminal A",Boston Logan International Airport,Terminal A,East Boston,MA,02128,US,"(42.362659757894, -71.017868742511)",42.362659757894,-71.017868742511,06/22/2012 06:17:10 PM
Starbucks,75534,BOS - Gate 25,Licensed,12994,,,,9999,Airport,617-938-4567,"Gate 25
East Boston, MA 02128
(42.362417974617, -71.018339108392)",Gate 25,Gate 25,,East Boston,MA,02128,US,"(42.362417974617, -71.018339108392)",42.362417974617,-71.018339108392,06/22/2012 06:17:10 PM
Starbucks,7338,Central Square,Company Owned,16078,"Lunch, Oven-warmed Food, Reserve Amenity","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,617-354-5471,"655 Massachussets Ave
Cambridge, MA 02139-3336
(42.365661, -71.103707)",655 Massachussets Ave,655 Massachussets Ave,,Cambridge,MA,02139-3336,US,"(42.365661, -71.103707)",42.365661,-71.103707,06/22/2012 06:17:10 PM
Starbucks,75649,BOS - Terminal B - Pier B,Licensed,14288,,,,9999,Airport,617-634-6097,"Boston Logan Term B Pier A-Tampopo
East Boston, MA 02128
(42.36205, -71.019871)",Boston Logan Term B Pier A-Tampopo,Boston Logan Term B Pier A-Tampopo,,East Boston,MA,02128,US,"(42.36205, -71.019871)",42.36205,-71.019871,06/22/2012 06:17:10 PM
Starbucks,8742,Cambridge Center,Company Owned,12566,"Clover Crafted Small Batch Coffee, Lunch, Oven-warmed Food, Reserve Amenity","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,617-577-7511,"6 Cambridge Center
Cambridge, MA 02142-1401
(42.363719, -71.087931)",6 Cambridge Center,6 Cambridge Center,,Cambridge,MA,02142-1401,US,"(42.363719, -71.087931)",42.363719,-71.087931,06/22/2012 06:17:10 PM
Starbucks,72208,Marriott Boston Cambridge,Licensed,12223,,Wireless Hotspot,,9999,Unknown,617-494-6600,"2 Cambridge Center
Cambridge, MA 02142-1600
(42.362501, -71.084694)",2 Cambridge Center,2 Cambridge Center,,Cambridge,MA,02142-1600,US,"(42.362501, -71.084694)",42.362501,-71.084694,06/22/2012 06:17:10 PM
Starbucks,857,Cambridge Street,Company Owned,12257,"Lunch, Oven-warmed Food, Reserve Amenity","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,617-227-2959,"222 Cambridge Street
Boston, MA 02114-2710
(42.361026, -71.066486)",222 Cambridge Street,222 Cambridge Street,,Boston,MA,02114-2710,US,"(42.361026, -71.066486)",42.361026,-71.066486,06/22/2012 06:17:10 PM
Starbucks,75637,Boston Long Wharf Marriott,Licensed,12615,,Wireless Hotspot,,9999,Unknown,617-227-0800,"296 State St
Boston, MA 02109-2607
(42.359776, -71.05213)",296 State St,296 State St,,Boston,MA,02109-2607,US,"(42.359776, -71.05213)",42.359776,-71.05213,06/22/2012 06:17:10 PM
Starbucks,862,Fanueil Hall,Company Owned,16519,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,617-227-3821,"2-4 Faneuil Hall Market Place
Boston, MA 02109-6175
(42.359591, -71.055841)",2-4 Faneuil Hall Market Place,2-4 Faneuil Hall Market Place,,Boston,MA,02109-6175,US,"(42.359591, -71.055841)",42.359591,-71.055841,06/22/2012 06:17:10 PM
Starbucks,883,Steaming Kettle,Company Owned,18393,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,617-227-2284,"63-65 Court Street
Boston, MA 02108-2109
(42.359465, -71.059376)",63-65 Court Street,63-65 Court Street,,Boston,MA,02108-2109,US,"(42.359465, -71.059376)",42.359465,-71.059376,06/22/2012 06:17:10 PM
Starbucks,9463,84 State Street,Company Owned,8349,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,617-523-3053,"84 State Street
Boston, MA 02109-2202
(42.359121, -71.0556)",84 State Street,84 State Street,,Boston,MA,02109-2202,US,"(42.359121, -71.0556)",42.359121,-71.0556,06/22/2012 06:17:10 PM
Starbucks,864,Charles Street,Company Owned,15879,Lunch,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,617-227-3812,"97 Charles Street
Boston, MA 02114-3251
(42.358883, -71.070565)",97 Charles Street,97 Charles Street,,Boston,MA,02114-3251,US,"(42.358883, -71.070565)",42.358883,-71.070565,06/22/2012 06:17:10 PM
Starbucks,875,Devonshire,Company Owned,13576,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,617-720-2220,"240 Washington St.
Boston, MA 02108-4603
(42.357898, -71.057821)",240 Washington St.,240 Washington St.,,Boston,MA,02108-4603,US,"(42.357898, -71.057821)",42.357898,-71.057821,06/22/2012 06:17:10 PM
Starbucks,7535,27 School Street,Company Owned,11398,"Clover Crafted Small Batch Coffee, Lunch, Oven-warmed Food, Reserve Amenity","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,617-227-7731,"27 School Street
Boston, MA 02108-4633
(42.357726, -71.05922)",27 School Street,27 School Street,,Boston,MA,02108-4633,US,"(42.357726, -71.05922)",42.357726,-71.05922,06/22/2012 06:17:10 PM
Starbucks,7805,One International Place,Company Owned,15299,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,617-737-4688,"1 International Place
Boston, MA 02110-2602
(42.35645, -71.051818)",1 International Place,1 International Place,,Boston,MA,02110-2602,US,"(42.35645, -71.051818)",42.35645,-71.051818,06/22/2012 06:17:10 PM
Starbucks,3773,Target Watertown T-1442,Licensed,18665,,Starbucks Card Mobile,,9999,Unknown,,"550 Arsenal Street
Watertown, MA 02472-2853
(42.364217, -71.156993)",550 Arsenal Street,550 Arsenal Street,,Watertown,MA,02472-2853,US,"(42.364217, -71.156993)",42.364217,-71.156993,06/22/2012 06:17:10 PM
Starbucks,7268,One Federal Bldg.,Company Owned,16342,Lunch,Starbucks Card Mobile,,9999,Unknown,617-357-6410,"1 Federal Street
Boston, MA 02110-2012
(42.356101, -71.056999)",1 Federal Street,1 Federal Street,,Boston,MA,02110-2012,US,"(42.356101, -71.056999)",42.356101,-71.056999,06/22/2012 06:17:10 PM
Starbucks,801,Starbucks Boston Common,Company Owned,13567,"Clover Crafted Small Batch Coffee, Lunch, Oven-warmed Food, Reserve Amenity","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,617-742-2664,"65-66 Beacon
Boston, MA 02108
(42.356349, -71.069312)",65-66 Beacon,65-66 Beacon,,Boston,MA,02108,US,"(42.356349, -71.069312)",42.356349,-71.069312,06/22/2012 06:17:10 PM
Starbucks,7531,12 Winter Street,Company Owned,12348,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,617-542-1313,"12 Winter Street
Boston, MA 02108-4704
(42.355708, -71.061027)",12 Winter Street,12 Winter Street,,Boston,MA,02108-4704,US,"(42.355708, -71.061027)",42.355708,-71.061027,06/22/2012 06:17:10 PM
Starbucks,7382,Watertown - Mt. Auburn,Company Owned,9216,"Lunch, Oven-warmed Food, Reserve Amenity","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,617-926-4644,"75 Mt Auburn Street
Watertown, MA 02472-3924
(42.366427, -71.181086)",75 Mt Auburn Street,75 Mt Auburn Street,,Watertown,MA,02472-3924,US,"(42.366427, -71.181086)",42.366427,-71.181086,06/22/2012 06:17:10 PM
Starbucks,869,Federal Street,Company Owned,16520,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,617-946-0535,"75-101 Federal Street
Boston, MA 02110-1901
(42.355049, -71.057263)",75-101 Federal Street,75-101 Federal Street,,Boston,MA,02110-1901,US,"(42.355049, -71.057263)",42.355049,-71.057263,06/22/2012 06:17:10 PM
Starbucks,7201,211 Congress,Company Owned,12043,"Clover Crafted Small Batch Coffee, Lunch, Oven-warmed Food, Reserve Amenity","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,617-542-4439,"211 Congress Street
Boston, MA 02110-2410
(42.354673, -71.054837)",211 Congress Street,211 Congress Street,,Boston,MA,02110-2410,US,"(42.354673, -71.054837)",42.354673,-71.054837,06/22/2012 06:17:10 PM
Starbucks,11684,"Cambridge, Memorial Drive",Company Owned,18038,"Clover Crafted Small Batch Coffee, Lunch, Oven-warmed Food, Reserve Amenity",Starbucks Card Mobile,,9999,Unknown,617-661-5817,"750 Memorial Drive
Cambridge, MA 02139-4614
(42.357962, -71.115104)",750 Memorial Drive,750 Memorial Drive,,Cambridge,MA,02139-4614,US,"(42.357962, -71.115104)",42.357962,-71.115104,06/22/2012 06:17:10 PM
Starbucks,10599,125 Summer St.,Company Owned,10135,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,617-737-0250,"125 Summer Street
Boston, MA 02110-1616
(42.35317, -71.057619)",125 Summer Street,125 Summer Street,,Boston,MA,02110-1616,US,"(42.35317, -71.057619)",42.35317,-71.057619,06/22/2012 06:17:10 PM
Starbucks,7377,One Financial Center-Dewey Sq.,Company Owned,13505,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,617-428-0019,"1 Financial Center
Boston, MA 02111-2621
(42.352262, -71.056024)",1 Financial Center,1 Financial Center,,Boston,MA,02111-2621,US,"(42.352262, -71.056024)",42.352262,-71.056024,06/22/2012 06:17:10 PM
Starbucks,7564,62 Boylston,Company Owned,13538,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,617-338-0067,"62 Boylston Street
Boston, MA 02116-4799
(42.352251, -71.064439)",62 Boylston Street,62 Boylston Street,,Boston,MA,02116-4799,US,"(42.352251, -71.064439)",42.352251,-71.064439,06/22/2012 06:17:10 PM
Starbucks,7686,Brighton/Soldiers Field,Company Owned,12451,"Clover Crafted Small Batch Coffee, Lunch, Oven-warmed Food, Reserve Amenity, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,617-782-1325,"1660-1670 Soldiers Field Rd
Brighton, MA 02135-1111
(42.358906, -71.153598)",1660-1670 Soldiers Field Rd,1660-1670 Soldiers Field Rd,,Brighton,MA,02135-1111,US,"(42.358906, -71.153598)",42.358906,-71.153598,06/22/2012 06:17:10 PM
Starbucks,830,443 Boylston Street,Company Owned,14814,"Lunch, Oven-warmed Food, Reserve Amenity","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,617-536-7177,"443 Boylston Street
Boston, MA 02116-3301
(42.351504, -71.072997)",443 Boylston Street,443 Boylston Street,,Boston,MA,02116-3301,US,"(42.351504, -71.072997)",42.351504,-71.072997,06/22/2012 06:17:10 PM
Starbucks,807,City Place - Boston,Company Owned,11696,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,617-227-7332,"143 Stuart Street
Boston, MA 02116-5609
(42.351076, -71.065945)",143 Stuart Street,143 Stuart Street,,Boston,MA,02116-5609,US,"(42.351076, -71.065945)",42.351076,-71.065945,06/22/2012 06:17:10 PM
Starbucks,870,165 Newbury,Company Owned,8796,"Clover Crafted Small Batch Coffee, Lunch, Oven-warmed Food, Reserve Amenity","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,617-536-5282,"165 Newbury Street
Boston, MA 02116-2878
(42.350805, -71.078872)",165 Newbury Street,165 Newbury Street,,Boston,MA,02116-2878,US,"(42.350805, -71.078872)",42.350805,-71.078872,06/22/2012 06:17:10 PM
Starbucks,7916,Saco,Company Owned,14055,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,207-286-3850,"509 Main Street
Saco, ME 04072-1564
(43.508877, -70.434748)",509 Main Street,509 Main Street,,Saco,ME,04072-1564,US,"(43.508877, -70.434748)",43.508877,-70.434748,06/22/2012 06:17:10 PM
Starbucks,78025,Boston DoubleTree,Licensed,6924,,Wireless Hotspot,,9999,Unknown,617-956-7900,"821 Washington Street
Boston, MA 02111-1519
(42.34896, -71.064154)",821 Washington Street,821 Washington Street,,Boston,MA,02111-1519,US,"(42.34896, -71.064154)",42.34896,-71.064154,06/22/2012 06:17:10 PM
Starbucks,75830,Renaissance Boston Harbor Lobby,Licensed,6608,,Wireless Hotspot,,9999,Unknown,,"636 Congress St
Boston, MA 02210-2803
(42.347946, -71.03967)",636 Congress St,636 Congress St,,Boston,MA,02210-2803,US,"(42.347946, -71.03967)",42.347946,-71.03967,06/22/2012 06:17:10 PM
Starbucks,7544,755 Boylston St,Company Owned,16896,"Clover Crafted Small Batch Coffee, Lunch, Oven-warmed Food, Reserve Amenity, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,617-450-0310,"755 Boylston Street
Boston, MA 02116-2618
(42.349256, -71.080937)",755 Boylston Street,755 Boylston Street,,Boston,MA,02116-2618,US,"(42.349256, -71.080937)",42.349256,-71.080937,06/22/2012 06:17:10 PM
Starbucks,72111,George Sherman Union Bldg.,Licensed,18455,,Wireless Hotspot,,9999,Unknown,617-353-2991,"775 Commonwealth Ave.
Boston, MA 02215-1401
(42.351153, -71.108963)",775 Commonwealth Ave.,775 Commonwealth Ave.,,Boston,MA,02215-1401,US,"(42.351153, -71.108963)",42.351153,-71.108963,06/22/2012 06:17:10 PM
Starbucks,75265,Manulife Financial,Licensed,9657,,,,9999,Unknown,617-663-3269,"601 Congress St
Boston, MA 02210-2804
(42.347488, -71.040334)",601 Congress St,601 Congress St,,Boston,MA,02210-2804,US,"(42.347488, -71.040334)",42.347488,-71.040334,06/22/2012 06:17:10 PM
Starbucks,822,441 Stuart Street,Company Owned,14813,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,617-859-0703,"441 Stuart Street
Boston, MA 02116-5019
(42.348457, -71.076293)",441 Stuart Street,441 Stuart Street,,Boston,MA,02116-5019,US,"(42.348457, -71.076293)",42.348457,-71.076293,06/22/2012 06:17:10 PM
Starbucks,7652,Westin Hotel Copley,Company Owned,13427,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,617-867-0491,"10 Huntington Ave, Ste D
Boston, MA 02116-5707
(42.34844, -71.077587)","10 Huntington Ave, Ste D",10 Huntington Ave,Ste D,Boston,MA,02116-5707,US,"(42.34844, -71.077587)",42.34844,-71.077587,06/22/2012 06:17:10 PM
Starbucks,75912,Westin Boston Waterfront,Licensed,8560,,Wireless Hotspot,,9999,Unknown,617-532-4600,"425 Summer St
Boston, MA 02210-1719
(42.3471, -71.043673)",425 Summer St,425 Summer St,,Boston,MA,02210-1719,US,"(42.3471, -71.043673)",42.3471,-71.043673,06/22/2012 06:17:10 PM
Starbucks,10155,Newton Corner,Company Owned,8042,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,617-796-3720,"259 Centre Street
Newton, MA 02458-1624
(42.359008, -71.185313)",259 Centre Street,259 Centre Street,,Newton,MA,02458-1624,US,"(42.359008, -71.185313)",42.359008,-71.185313,06/22/2012 06:17:10 PM
Starbucks,70015,Boston University-580 Commonwealth,Licensed,7678,,Wireless Hotspot,,9999,Unknown,617-353-5450,"580 Commonwealth Ave
Boston, MA 02215-2522
(42.349686, -71.10026)",580 Commonwealth Ave,580 Commonwealth Ave,,Boston,MA,02215-2522,US,"(42.349686, -71.10026)",42.349686,-71.10026,06/22/2012 06:17:10 PM
Starbucks,7702,874 Commonwealth Avenue,Company Owned,16166,"Clover Crafted Small Batch Coffee, Lunch, Oven-warmed Food, Reserve Amenity","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,617-734-3691,"874 Commonwealth Ave
Brookline, MA 02215
(42.35055, -71.114551)",874 Commonwealth Ave,874 Commonwealth Ave,,Brookline,MA,02215,US,"(42.35055, -71.114551)",42.35055,-71.114551,06/22/2012 06:17:10 PM
Starbucks,72107,School of Management,Licensed,11890,,Wireless Hotspot,,9999,Unknown,617-353-1529,"595 Commonwealth Ave
Boston, MA 02215-1704
(42.349331, -71.100046)",595 Commonwealth Ave,595 Commonwealth Ave,,Boston,MA,02215-1704,US,"(42.349331, -71.100046)",42.349331,-71.100046,06/22/2012 06:17:10 PM
Starbucks,872,350 Newbury,Company Owned,15880,"Clover Crafted Small Batch Coffee, Lunch, Oven-warmed Food, Reserve Amenity","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,617-859-5751,"350 Newbury Street
Boston, MA 02115-2718
(42.34811, -71.08715)",350 Newbury Street,350 Newbury Street,,Boston,MA,02115-2718,US,"(42.34811, -71.08715)",42.34811,-71.08715,06/22/2012 06:17:10 PM
